,法國,德國,印度,義大利,日本,南韓,西班牙,台灣,美國,英國
2021-12-15,7297957.0,6655599.0,7395699.0,3365905.0,2798262.0,41161.0,2954564.0,1402.0,13847334.0,3855496.0
2021-12-16,7326264.0,6683110.0,7421420.0,3385832.0,2813248.0,41161.0,2959568.0,1402.0,13920165.0,3859556.0
2021-12-17,7350985.0,6700507.0,7430394.0,3392960.0,2824659.0,41161.0,2974436.0,1409.0,13972027.0,3859556.0
2021-12-18,7380080.0,6742139.0,7472175.0,3393906.0,2831859.0,41161.0,2978855.0,1409.0,14002742.0,3894808.0
2021-12-19,7380080.0,6763571.0,7490503.0,3411804.0,2845357.0,41161.0,2989657.0,1409.0,14023525.0,3900205.0
2021-12-20,7403503.0,6763571.0,7510807.0,3420575.0,2849225.0,41161.0,3000191.0,1409.0,14086364.0,3911527.0
2021-12-21,7433487.0,6800129.0,7536856.0,3424535.0,2862508.0,41161.0,3013971.0,1409.0,14143169.0,3913357.0
2021-12-22,7459897.0,6800129.0,7568112.0,3438549.0,2882512.0,41161.0,3013971.0,1409.0,14146881.0,3915067.0
2021-12-23,7476113.0,6816960.0,7583018.0,3443874.0,2884810.0,42993.0,3024459.0,1409.0,14206245.0,3941324.0
2021-12-24,7503060.0,6849102.0,7619044.0,3453075.0,2901084.0,42993.0,3028335.0,1409.0,14244231.0,3960046.0
2021-12-25,7517933.0,6880073.0,7622279.0,3459294.0,2907400.0,42993.0,3042979.0,1420.0,14323958.0,3960046.0
2021-12-26,7532438.0,6880073.0,7652733.0,3478722.0,2918309.0,42993.0,3055661.0,1420.0,14333312.0,3961924.0
2021-12-27,7577906.0,6896155.0,7668508.0,3491075.0,2931290.0,42993.0,3065692.0,1420.0,14359620.0,3975775.0
2021-12-28,7579862.0,6931516.0,7680039.0,3499517.0,2944011.0,42993.0,3065692.0,1420.0,14409916.0,3983022.0
2021-12-29,7618197.0,6951061.0,7725794.0,3504681.0,2952624.0,42993.0,3070383.0,1433.0,14468053.0,4014693.0
2021-12-30,7624501.0,6971270.0,7726585.0,3512513.0,2955467.0,42993.0,3087178.0,1433.0,14526878.0,4025219.0
2021-12-31,7650606.0,6994731.0,7776479.0,3529475.0,2977562.0,42993.0,3088073.0,1433.0,14551653.0,4027645.0
2022-01-01,7687723.0,6997786.0,7804116.0,3534221.0,2977562.0,42993.0,3108742.0,1439.0,14572406.0,4030044.0
2022-01-02,7718326.0,7021912.0,7804116.0,3538214.0,2997537.0,42993.0,3116250.0,1439.0,14617090.0,4059070.0
2022-01-03,7734485.0,7040310.0,7830391.0,3554673.0,3009536.0,42993.0,3119268.0,1439.0,14656319.0,4059070.0
2022-01-04,7742381.0,7064989.0,7868535.0,3566866.0,3010862.0,42993.0,3124434.0,1439.0,14722376.0,4070997.0
2022-01-05,7768678.0,7083651.0,7880916.0,3571533.0,3022863.0,42993.0,3141841.0,1439.0,14755664.0,4086065.0
2022-01-06,7793979.0,7111607.0,7906319.0,3583659.0,3036853.0,42993.0,3151243.0,1443.0,14794079.0,4100453.0
2022-01-07,7814923.0,7132305.0,7926605.0,3588371.0,3040012.0,42993.0,3151243.0,1451.0,14859212.0,4106526.0
2022-01-08,7843511.0,7141846.0,7961583.0,3596360.0,3060295.0,42993.0,3158393.0,1451.0,14886940.0,4122591.0
2022-01-09,7870796.0,7176002.0,7962428.0,3610165.0,3071258.0,42993.0,3168845.0,1451.0,14929857.0,4141977.0
2022-01-10,7886360.0,7194329.0,8012712.0,3631304.0,3077241.0,42993.0,3183115.0,1451.0,14976696.0,4155606.0
2022-01-11,7913922.0,7227713.0,8024562.0,3634945.0,3090061.0,42993.0,3187880.0,1451.0,15058633.0,4158395.0
2022-01-12,7931801.0,7239362.0,8051649.0,3647560.0,3090061.0,42993.0,3202512.0,1451.0,15107115.0,4174999.0
2022-01-13,7941939.0,7242706.0,8072241.0,3663503.0,3110078.0,43565.0,3202512.0,1451.0,15146860.0,4174999.0
2022-01-14,7973749.0,7265986.0,8094255.0,3669618.0,3120208.0,43565.0,3210845.0,1453.0,15183020.0,4188053.0
2022-01-15,7995709.0,7286214.0,8117715.0,3682411.0,3122058.0,43812.0,3216368.0,1453.0,15239391.0,4199430.0
2022-01-16,8008883.0,7324388.0,8128005.0,3682411.0,3134480.0,43812.0,3233897.0,1465.0,15254633.0,4200654.0
2022-01-17,8058785.0,7329683.0,8160502.0,3697728.0,3140828.0,43812.0,3237473.0,1465.0,15304297.0,4227707.0
2022-01-18,8058785.0,7366295.0,8171407.0,3709179.0,3153630.0,43812.0,3248365.0,1465.0,15338466.0,4242124.0
2022-01-19,8077205.0,7388165.0,8194227.0,3714576.0,3166835.0,43812.0,3259520.0,1466.0,15387613.0,4258220.0
2022-01-20,8126409.0,7408870.0,8232229.0,3717964.0,3172993.0,43812.0,3273192.0,1474.0,15419769.0,4258485.0
2022-01-21,8129687.0,7408870.0,8271643.0,3736557.0,3180850.0,43812.0,3275082.0,1474.0,15464058.0,4275972.0
2022-01-22,8168454.0,7451058.0,8294823.0,3751521.0,3189445.0,43812.0,3281863.0,1474.0,15518244.0,4281719.0
2022-01-23,8189615.0,7451058.0,8311793.0,3753283.0,3206387.0,43812.0,3293434.0,1474.0,15552892.0,4303868.0
2022-01-24,8195753.0,7486855.0,8314596.0,3774979.0,3215143.0,43812.0,3302650.0,1478.0,15624592.0,4303868.0
2022-01-25,8231134.0,7497328.0,8339535.0,3774979.0,3221579.0,43812.0,3305443.0,1487.0,15635661.0,4313465.0
2022-01-26,8257460.0,7533644.0,8361628.0,3795209.0,3234363.0,43812.0,3326151.0,1487.0,15679476.0,4335977.0
2022-01-27,8267573.0,7559514.0,8381420.0,3795209.0,3244746.0,43812.0,3328515.0,1487.0,15741306.0,4350241.0
2022-01-28,8287817.0,7567915.0,8407136.0,3808365.0,3250791.0,43812.0,3337954.0,1487.0,15776514.0,4352176.0
2022-01-29,8311954.0,7578935.0,8452599.0,3815088.0,3267759.0,43812.0,3344847.0,1489.0,15841528.0,4356174.0
2022-01-30,8347980.0,7594087.0,8477688.0,3826844.0,3269850.0,43812.0,3351995.0,1489.0,15863683.0,4377215.0
2022-01-31,8367853.0,7622339.0,8492080.0,3833517.0,3281601.0,43812.0,3367955.0,1497.0,15914928.0,4394031.0
2022-02-01,8395014.0,7660217.0,8515819.0,3841434.0,3284589.0,43812.0,3378515.0,1497.0,15964780.0,4394031.0
2022-02-02,8419768.0,7686562.0,8528937.0,3864965.0,3305611.0,43812.0,3380209.0,1497.0,16016482.0,4423363.0
2022-02-03,8449312.0,7690086.0,8557099.0,3875176.0,3315187.0,43812.0,3384138.0,1497.0,16048071.0,4423363.0
2022-02-04,8479736.0,7723806.0,8574308.0,3879644.0,3315187.0,43812.0,3407922.0,1501.0,16097969.0,4446419.0
2022-02-05,8479736.0,7731448.0,8611527.0,3892561.0,3325213.0,43812.0,3407922.0,1501.0,16155342.0,4450232.0
2022-02-06,8501230.0,7762061.0,8633166.0,3898109.0,3337185.0,43812.0,3425858.0,1510.0,16204464.0,4463957.0
2022-02-07,8525254.0,7783570.0,8667334.0,3912237.0,3344062.0,43812.0,3425858.0,1510.0,16236934.0,4480448.0
2022-02-08,8559090.0,7798138.0,8676000.0,3927549.0,3360995.0,43812.0,3441387.0,1510.0,16289605.0,4480448.0
2022-02-09,8589385.0,7825540.0,8720402.0,3931401.0,3367764.0,43812.0,3454042.0,1511.0,16303251.0,4491040.0
2022-02-10,8620968.0,7854359.0,8750751.0,3948009.0,3373557.0,43812.0,3454042.0,1511.0,16381377.0,4515460.0
2022-02-11,8624386.0,7857170.0,8758628.0,3953901.0,3377371.0,43812.0,3472017.0,1513.0,16409405.0,4515460.0
2022-02-12,8669456.0,7870501.0,8792504.0,3968858.0,3396731.0,44023.0,3473392.0,1513.0,16464965.0,4523410.0
2022-02-13,8684516.0,7897527.0,8811662.0,3973900.0,3401104.0,44023.0,3490165.0,1517.0,16490988.0,4555171.0
2022-02-14,8714641.0,7931166.0,8825776.0,3993718.0,3405173.0,44023.0,3496247.0,1517.0,16582750.0,4555171.0
2022-02-15,8737989.0,7954255.0,8876456.0,4001781.0,3420796.0,44023.0,3502024.0,1528.0,16605820.0,4576982.0
2022-02-16,8746807.0,7975193.0,8884198.0,4012196.0,3422367.0,44023.0,3507841.0,1528.0,16674530.0,4591050.0
2022-02-17,8770297.0,8007481.0,8896780.0,4024644.0,3435154.0,44023.0,3517434.0,1528.0,16692773.0,4591050.0
2022-02-18,8785805.0,8026717.0,8931492.0,4035146.0,3439882.0,46338.0,3537244.0,1528.0,16732551.0,4592190.0
2022-02-19,8834293.0,8028302.0,8949576.0,4043057.0,3450088.0,46338.0,3537244.0,1528.0,16776811.0,4610302.0
2022-02-20,8838986.0,8061252.0,8993051.0,4049565.0,3459846.0,46338.0,3549283.0,1528.0,16845292.0,4630544.0
2022-02-21,8880827.0,8068512.0,9012129.0,4067318.0,3475955.0,46338.0,3561428.0,1532.0,16888663.0,4641148.0
2022-02-22,8907008.0,8113535.0,9045938.0,4068031.0,3479412.0,46338.0,3571328.0,1532.0,16917020.0,4646428.0
2022-02-23,8907008.0,8118450.0,9045938.0,4090069.0,3484332.0,46338.0,3571719.0,1532.0,16971699.0,4665771.0
2022-02-24,8942233.0,8158413.0,9073165.0,4090069.0,3491533.0,46338.0,3582917.0,1545.0,17038400.0,4665771.0
2022-02-25,8962151.0,8163159.0,9106395.0,4105401.0,3503760.0,46789.0,3598024.0,1545.0,17087008.0,4694285.0
2022-02-26,8989617.0,8201892.0,9141055.0,4111690.0,3517299.0,46789.0,3600167.0,1545.0,17147068.0,4710184.0
2022-02-27,9019296.0,8201892.0,9163050.0,4115977.0,3528814.0,46789.0,3616521.0,1545.0,17181720.0,4712274.0
2022-02-28,9050353.0,8220373.0,9167956.0,4138528.0,3533145.0,50047.0,3623600.0,1545.0,17241462.0,4714279.0
2022-03-01,9078028.0,8252940.0,9193484.0,4138528.0,3545952.0,50047.0,3624184.0,1546.0,17241462.0,4727052.0
2022-03-02,9101905.0,8270783.0,9226592.0,4155718.0,3553770.0,50047.0,3645124.0,1547.0,17289552.0,4746457.0
2022-03-03,9126466.0,8284771.0,9273348.0,4163152.0,3558269.0,50047.0,3645124.0,1549.0,17334289.0,4761460.0
2022-03-04,9135439.0,8330374.0,9291645.0,4171774.0,3561777.0,51314.0,3651580.0,1551.0,17377179.0,4767226.0
2022-03-05,9165543.0,8335112.0,9294255.0,4184888.0,3573755.0,51314.0,3659883.0,1551.0,17473215.0,4785633.0
2022-03-06,9192556.0,8376805.0,9319635.0,4206548.0,3580225.0,51314.0,3682905.0,1562.0,17509658.0,4790393.0
2022-03-07,9217543.0,8386162.0,9361197.0,4211354.0,3584959.0,51314.0,3682980.0,1562.0,17572097.0,4817573.0
2022-03-08,9238121.0,8408494.0,9395444.0,4219877.0,3595624.0,54849.0,3699000.0,1564.0,17584967.0,4817573.0
2022-03-09,9255127.0,8440650.0,9399450.0,4240308.0,3601102.0,54849.0,3699000.0,1564.0,17639048.0,4829609.0
2022-03-10,9293379.0,8460561.0,9436178.0,4247391.0,3617274.0,54849.0,3720352.0,1564.0,17683387.0,4855588.0
2022-03-11,9322845.0,8461405.0,9475870.0,4255254.0,3617685.0,54849.0,3729017.0,1576.0,17736065.0,4855588.0
2022-03-12,9345644.0,8486412.0,9475870.0,4256023.0,3631384.0,55191.0,3731034.0,1576.0,17787188.0,4883150.0
2022-03-13,9366733.0,8506116.0,9506849.0,4281956.0,3638608.0,55191.0,3741376.0,1576.0,17818086.0,4898815.0
2022-03-14,9390559.0,8550713.0,9523146.0,4281956.0,3643213.0,57699.0,3747847.0,1578.0,17853936.0,4898815.0
2022-03-15,9408921.0,8577772.0,9553486.0,4291567.0,3654310.0,57699.0,3760389.0,1578.0,17932886.0,4913728.0
2022-03-16,9452170.0,8601044.0,9579101.0,4302599.0,3665573.0,57699.0,3763652.0,1578.0,17954684.0,4929706.0
2022-03-17,9464922.0,8609701.0,9629732.0,4310623.0,3665573.0,57699.0,3787372.0,1578.0,17993077.0,4929706.0
2022-03-18,9496883.0,8628771.0,9637317.0,4323874.0,3674589.0,57699.0,3787372.0,1578.0,18098407.0,4951921.0
2022-03-19,9523035.0,8653397.0,9656514.0,4337541.0,3685857.0,58308.0,3791792.0,1583.0,18121207.0,4973135.0
2022-03-20,9527084.0,8672592.0,9701687.0,4354961.0,3691962.0,58308.0,3814828.0,1586.0,18164013.0,4979084.0
2022-03-21,9561419.0,8706873.0,9707411.0,4369814.0,3696046.0,59411.0,3819060.0,1586.0,18196474.0,4980504.0
2022-03-22,9603165.0,8736273.0,9738426.0,4369814.0,3705983.0,67291.0,3827184.0,1593.0,18263184.0,5006166.0
2022-03-23,9611010.0,8754120.0,9754563.0,4385507.0,3716048.0,67291.0,3843199.0,1593.0,18330761.0,5006233.0
2022-03-24,9645067.0,8765076.0,9798242.0,4398312.0,3720425.0,67291.0,3855010.0,1594.0,18368102.0,5017619.0
2022-03-25,9678115.0,8793261.0,9828441.0,4405001.0,3725530.0,67291.0,3855010.0,1605.0,18390039.0,5030490.0
2022-03-26,9695130.0,8799107.0,9844569.0,4420828.0,3737804.0,67291.0,3872576.0,1605.0,18434718.0,5050398.0
2022-03-27,9700302.0,8834206.0,9858307.0,4421739.0,3740595.0,73086.0,3881408.0,1605.0,18488509.0,5068531.0
2022-03-28,9743265.0,8853126.0,9911536.0,4444536.0,3743885.0,73086.0,3883678.0,1605.0,18527938.0,5076877.0
2022-03-29,9774440.0,8870487.0,9911875.0,4453009.0,3762678.0,73499.0,3892656.0,1608.0,18587658.0,5096605.0
2022-03-30,9794512.0,8909182.0,9961579.0,4461311.0,3762678.0,73499.0,3898499.0,1608.0,18682804.0,5097521.0
2022-03-31,9829410.0,8926133.0,9981443.0,4483794.0,3765868.0,73499.0,3924381.0,1608.0,18725487.0,5104208.0
2022-04-01,9838870.0,8943425.0,9999959.0,4487417.0,3781354.0,78630.0,3931943.0,3041.0,18739313.0,5136457.0
2022-04-02,9869770.0,8980232.0,10033950.0,4495376.0,3781354.0,78630.0,3939363.0,5759.0,18799965.0,5147979.0
2022-04-03,9883975.0,8999021.0,10071145.0,4517168.0,3798264.0,80795.0,3941993.0,5759.0,18832499.0,5158683.0
2022-04-04,9930670.0,9005550.0,10071145.0,4517168.0,3798264.0,80795.0,3948166.0,5838.0,18910381.0,5171939.0
2022-04-05,9931297.0,9043814.0,10117187.0,4527403.0,3811379.0,80795.0,3961061.0,5838.0,18965775.0,5187114.0
2022-04-06,9982018.0,9054865.0,10141246.0,4535288.0,3811379.0,83872.0,3966064.0,5838.0,18979462.0,5187114.0
2022-04-07,9983260.0,9081723.0,10149399.0,4549218.0,3814610.0,83872.0,3979978.0,6359.0,19019656.0,5206462.0
2022-04-08,10031845.0,9119644.0,10185047.0,4566853.0,3824372.0,83872.0,3990636.0,6359.0,19123494.0,5227251.0
2022-04-09,10057460.0,9147409.0,10226822.0,4583972.0,3838421.0,87723.0,3999484.0,6359.0,19123494.0,5235050.0
2022-04-10,10088875.0,9170150.0,10253519.0,4591467.0,3843852.0,87723.0,4008221.0,6359.0,19175806.0,5248361.0
2022-04-11,10102069.0,9186637.0,10273082.0,4604370.0,3845276.0,89842.0,4017900.0,6359.0,19256972.0,5248361.0
2022-04-12,10135826.0,9201912.0,10307635.0,4604370.0,3856385.0,89842.0,4037826.0,6359.0,19267523.0,5256842.0
2022-04-13,10151936.0,9237041.0,10332085.0,4621486.0,3864725.0,93524.0,4045355.0,6359.0,19339851.0,5273959.0
2022-04-14,10173363.0,9258466.0,10364206.0,4633030.0,3869179.0,93524.0,4060404.0,6359.0,19382503.0,5296644.0
2022-04-15,10217654.0,9271278.0,10373537.0,4636732.0,3869327.0,95588.0,4065294.0,6359.0,19442483.0,5316721.0
2022-04-16,10239295.0,9283417.0,10399100.0,4647383.0,3873535.0,100770.0,4069931.0,6359.0,19502497.0,5319350.0
2022-04-17,10254979.0,9323353.0,10410288.0,4666241.0,3884581.0,100813.0,4090610.0,6359.0,19546028.0,5332439.0
2022-04-18,10281842.0,9344061.0,10438414.0,4680757.0,3896113.0,101790.0,4090610.0,6359.0,19625541.0,5354750.0
2022-04-19,10304346.0,9379597.0,10473959.0,4682900.0,3896113.0,102986.0,4102601.0,6359.0,19625541.0,5369693.0
2022-04-20,10320542.0,9379597.0,10492103.0,4698004.0,3907393.0,102986.0,4110688.0,6359.0,19708191.0,5380177.0
2022-04-21,10355312.0,9407858.0,10532653.0,4713625.0,3907393.0,104566.0,4115680.0,6359.0,19735659.0,5394934.0
2022-04-22,10376529.0,9434809.0,10578824.0,4725737.0,3918129.0,108191.0,4130857.0,6359.0,19778834.0,5408580.0
2022-04-23,10410868.0,9456857.0,10579542.0,4734756.0,3925468.0,109927.0,4145170.0,6359.0,19851796.0,5410583.0
2022-04-24,10435101.0,9483747.0,10605877.0,4745178.0,3928149.0,110088.0,4152722.0,6359.0,19875551.0,5433951.0
2022-04-25,10473501.0,9508533.0,10635063.0,4751602.0,3941341.0,112452.0,4164906.0,6359.0,19950231.0,5433951.0
2022-04-26,10497665.0,9536413.0,10686363.0,4778511.0,3947744.0,115248.0,4173254.0,6359.0,19981246.0,5443215.0
2022-04-27,10509534.0,9542674.0,10713899.0,4790411.0,3947744.0,115248.0,4185871.0,6359.0,20037540.0,5470269.0
2022-04-28,10550861.0,9582379.0,10716024.0,4794370.0,3958039.0,117169.0,4186592.0,6359.0,20093761.0,5472645.0
2022-04-29,10584262.0,9605155.0,10759869.0,4809100.0,3958387.0,123343.0,4194162.0,6684.0,20130936.0,5496999.0
2022-04-30,10588434.0,9617090.0,10788385.0,4818558.0,3968204.0,123343.0,4210287.0,6684.0,20212146.0,5499992.0
2022-05-01,10610448.0,9640443.0,10808905.0,4832983.0,3968204.0,123343.0,4218307.0,6684.0,20262737.0,5511722.0
2022-05-02,10652189.0,9680168.0,10827179.0,4834602.0,3978327.0,123343.0,4228434.0,6684.0,20285456.0,5519608.0
2022-05-03,10692203.0,9683771.0,10860379.0,4852286.0,3980590.0,131672.0,4232894.0,6684.0,20380435.0,5550372.0
2022-05-04,10716522.0,9713142.0,10887519.0,4867726.0,3985249.0,132558.0,4253255.0,6684.0,20423126.0,5558750.0
2022-05-05,10724765.0,9738619.0,10913479.0,4877923.0,3999399.0,132558.0,4268178.0,6684.0,20485667.0,5577070.0
2022-05-06,10751328.0,9766212.0,10946145.0,4895387.0,4006905.0,132558.0,4268178.0,6684.0,20499971.0,5596853.0
2022-05-07,10771394.0,9790836.0,10954573.0,4895387.0,4008974.0,132558.0,4285949.0,6684.0,20538936.0,5603107.0
2022-05-08,10815914.0,9831047.0,10997830.0,4903245.0,4011926.0,137410.0,4293725.0,6684.0,20603968.0,5620262.0
2022-05-09,10846992.0,9836053.0,11016041.0,4916385.0,4016777.0,138477.0,4299359.0,6684.0,20644410.0,5621754.0
2022-05-10,10880148.0,9860065.0,11061522.0,4927233.0,4018714.0,140698.0,4304590.0,6684.0,20715076.0,5640022.0
2022-05-11,10894912.0,9879487.0,11066643.0,4946425.0,4033975.0,146219.0,4323642.0,6684.0,20776558.0,5640140.0
2022-05-12,10926660.0,9924050.0,11124461.0,4958943.0,4033975.0,150885.0,4339943.0,6684.0,20846893.0,5662489.0
2022-05-13,10950636.0,9944944.0,11146853.0,4969254.0,4041620.0,150885.0,4340740.0,6684.0,20863146.0,5678883.0
2022-05-14,10972106.0,9971042.0,11180567.0,4987794.0,4048772.0,150885.0,4355177.0,6684.0,20906759.0,5696422.0
2022-05-15,10996100.0,9974309.0,11180567.0,4987794.0,4048772.0,154037.0,4368496.0,6684.0,20954465.0,5705055.0
2022-05-16,11016286.0,10007349.0,11224990.0,5012207.0,4050898.0,154948.0,4370011.0,6684.0,21025214.0,5716333.0
2022-05-17,11068837.0,10029568.0,11245429.0,5022178.0,4056540.0,154948.0,4382649.0,6684.0,21070208.0,5744247.0
2022-05-18,11096542.0,10058968.0,11279812.0,5022178.0,4066283.0,158836.0,4394624.0,6684.0,21160243.0,5758103.0
2022-05-19,11110201.0,10094197.0,11293570.0,5032961.0,4067331.0,164895.0,4400374.0,6684.0,21207942.0,5763992.0
2022-05-20,11129715.0,10116918.0,11322809.0,5058454.0,4079249.0,169269.0,4411599.0,7261.0,21252042.0,5763992.0
2022-05-21,11157887.0,10142172.0,11362527.0,5058454.0,4086397.0,170877.0,4424114.0,7261.0,21275235.0,5789352.0
2022-05-22,11186375.0,10167439.0,11382634.0,5070724.0,4087371.0,171484.0,4438683.0,7756.0,21333548.0,5789466.0
2022-05-23,11232936.0,10177115.0,11421377.0,5081178.0,4097277.0,171484.0,4448804.0,7756.0,21412585.0,5826522.0
2022-05-24,11240404.0,10218395.0,11430890.0,5091935.0,4097277.0,174383.0,4451707.0,7756.0,21432565.0,5839208.0
2022-05-25,11267855.0,10220752.0,11480975.0,5103433.0,4109661.0,179188.0,4460371.0,7756.0,21502441.0,5839208.0
2022-05-26,11309331.0,10244220.0,11506188.0,5131325.0,4111687.0,179188.0,4484201.0,7756.0,21539432.0,5851628.0
2022-05-27,11326810.0,10281897.0,11525392.0,5137524.0,4117352.0,179977.0,4484201.0,7756.0,21638782.0,5875937.0
2022-05-28,11368679.0,10312045.0,11544817.0,5144102.0,4120950.0,182951.0,4497696.0,7756.0,21669510.0,5894771.0
2022-05-29,11380309.0,10343373.0,11583908.0,5159338.0,4120950.0,185431.0,4511858.0,7756.0,21725532.0,5903603.0
2022-05-30,11414173.0,10359959.0,11624413.0,5165602.0,4132203.0,186651.0,4512568.0,7756.0,21769969.0,5915370.0
2022-05-31,11434886.0,10363698.0,11637866.0,5177171.0,4132203.0,190605.0,4529493.0,7756.0,21823151.0,5936589.0
2022-06-01,11466780.0,10407241.0,11654000.0,5186808.0,4141570.0,192711.0,4536454.0,7756.0,21875663.0,5936589.0
2022-06-02,11502596.0,10426521.0,11713249.0,5206574.0,4147012.0,201136.0,4540918.0,7756.0,21920651.0,5952034.0
2022-06-03,11524338.0,10442579.0,11717763.0,5223843.0,4151175.0,201136.0,4554837.0,7756.0,21986775.0,5964586.0
2022-06-04,11560030.0,10489332.0,11761218.0,5234860.0,4156054.0,206838.0,4575490.0,7756.0,22025165.0,5968132.0
2022-06-05,11563947.0,10514446.0,11795566.0,5237340.0,4162655.0,207333.0,4582293.0,7756.0,22113108.0,6001791.0
2022-06-06,11593211.0,10537461.0,11816012.0,5252291.0,4162655.0,207333.0,4587740.0,7756.0,22169281.0,6001791.0
2022-06-07,11625556.0,10565300.0,11831358.0,5269918.0,4172329.0,211015.0,4594268.0,7756.0,22206298.0,6018143.0
2022-06-08,11662713.0,10565429.0,11853565.0,5271523.0,4172329.0,217273.0,4608889.0,7756.0,22231378.0,6032322.0
2022-06-09,11686907.0,10608531.0,11888257.0,5298067.0,4177353.0,218755.0,4624589.0,7756.0,22320041.0,6046907.0
2022-06-10,11708369.0,10632001.0,11943386.0,5302942.0,4183978.0,218755.0,4638932.0,7756.0,22350110.0,6052527.0
2022-06-11,11751867.0,10663223.0,11970336.0,5314947.0,4183978.0,221550.0,4638932.0,8173.0,22442602.0,6068509.0
2022-06-12,11763573.0,10674312.0,11990153.0,5337459.0,4194727.0,224206.0,4656958.0,8793.0,22442602.0,6087749.0
2022-06-13,11795495.0,10697308.0,12028282.0,5340966.0,4194727.0,228538.0,4656979.0,8793.0,22534727.0,6104987.0
2022-06-14,11836528.0,10722127.0,12028282.0,5348630.0,4200205.0,228538.0,4668823.0,8793.0,22604427.0,6107732.0
2022-06-15,11858913.0,10756379.0,12069639.0,5357167.0,4207415.0,233234.0,4691498.0,8793.0,22642494.0,6136593.0
2022-06-16,11891279.0,10764173.0,12084495.0,5383978.0,4212239.0,236457.0,4691498.0,8793.0,22706013.0,6142534.0
2022-06-17,11916869.0,10793314.0,12141274.0,5386891.0,4216803.0,240144.0,4712285.0,8793.0,22755859.0,6153056.0
2022-06-18,11946654.0,10816710.0,12157473.0,5404818.0,4218585.0,240144.0,4722789.0,8793.0,22767342.0,6173954.0
2022-06-19,11971342.0,10861064.0,12191564.0,5420266.0,4228613.0,240926.0,4737404.0,9037.0,22818738.0,6192747.0
2022-06-20,11997407.0,10889082.0,12212111.0,5420266.0,4228613.0,249884.0,4737404.0,9037.0,22884751.0,6210135.0
2022-06-21,12013675.0,10916042.0,12246341.0,5447733.0,4229239.0,252806.0,4755833.0,9037.0,22942325.0,6228449.0
2022-06-22,12048630.0,10917686.0,12266356.0,5460177.0,4238302.0,257473.0,4763643.0,9037.0,22989412.0,6239635.0
2022-06-23,12087963.0,10965827.0,12288403.0,5460177.0,4238302.0,257473.0,4770948.0,9037.0,23072189.0,6239635.0
2022-06-24,12100927.0,10968750.0,12350415.0,5473189.0,4240072.0,261969.0,4784073.0,9037.0,23120055.0,6253894.0
2022-06-25,12147362.0,11009079.0,12365704.0,5490592.0,4247822.0,261969.0,4787649.0,9037.0,23170121.0,6264860.0
2022-06-26,12165975.0,11042451.0,12382858.0,5492940.0,4256314.0,268218.0,4794888.0,9037.0,23231787.0,6291416.0
2022-06-27,12211600.0,11067240.0,12408053.0,5517705.0,4259203.0,274120.0,4806716.0,9037.0,23310643.0,6292235.0
2022-06-28,12215563.0,11071673.0,12466737.0,5532043.0,4259203.0,274730.0,4824975.0,9037.0,23321899.0,6320559.0
2022-06-29,12269361.0,11096001.0,12466737.0,5542638.0,4269777.0,274730.0,4830455.0,9037.0,23386070.0,6323102.0
2022-06-30,12269361.0,11140302.0,12500679.0,5555006.0,4273899.0,278292.0,4850914.0,9037.0,23463851.0,6347599.0
2022-07-01,12307822.0,11169008.0,12551626.0,5566808.0,4277252.0,282242.0,4857471.0,9073.0,23482034.0,6350374.0
2022-07-02,12339032.0,11193989.0,12576832.0,5572921.0,4280946.0,283895.0,4865345.0,9073.0,23587410.0,6375963.0
2022-07-03,12371705.0,11212835.0,12595411.0,5597095.0,4280946.0,292896.0,4881398.0,9073.0,23617179.0,6394970.0
2022-07-04,12401406.0,11246676.0,12627772.0,5597095.0,4292953.0,294802.0,4891530.0,9073.0,23657086.0,6396791.0
2022-07-05,12413174.0,11263206.0,12660440.0,5607545.0,4296049.0,300744.0,4897468.0,9073.0,23705358.0,6424042.0
2022-07-06,12461387.0,11282876.0,12678463.0,5619902.0,4301501.0,303824.0,4917671.0,9073.0,23793381.0,6424042.0
2022-07-07,12494725.0,11314364.0,12723356.0,5636158.0,4301501.0,303824.0,4930715.0,9073.0,23828206.0,6434522.0
2022-07-08,12524068.0,11335523.0,12745049.0,5647991.0,4302414.0,306978.0,4930715.0,9073.0,23872030.0,6470164.0
2022-07-09,12531128.0,11366068.0,12778856.0,5659119.0,4305823.0,314470.0,4947089.0,9073.0,23934186.0,6470164.0
2022-07-10,12561726.0,11395557.0,12816541.0,5680919.0,4311896.0,314470.0,4959948.0,9073.0,23999340.0,6496392.0
2022-07-11,12614359.0,11427188.0,12845514.0,5691033.0,4314386.0,318389.0,4973282.0,9073.0,24051723.0,6506015.0
2022-07-12,12635682.0,11442050.0,12858284.0,5702446.0,4322262.0,318824.0,4973282.0,9073.0,24140933.0,6524252.0
2022-07-13,12659474.0,11473569.0,12912254.0,5708248.0,4328069.0,318824.0,4982265.0,9073.0,24179933.0,6532602.0
2022-07-14,12699537.0,11484511.0,12924181.0,5724345.0,4328069.0,331677.0,4997777.0,9073.0,24247020.0,6535563.0
2022-07-15,12704797.0,11534139.0,12972242.0,5735328.0,4338123.0,335525.0,5010846.0,9073.0,24284780.0,6561696.0
2022-07-16,12743440.0,11548534.0,12979819.0,5759196.0,4338123.0,336209.0,5022257.0,9073.0,24334872.0,6568149.0
